season,date,home_team,away_team,fthg,ftag,ftr,hthg,htag,htr,hs,as,hst,ast,hc,ac,hf,af,hy,ay,hr,ar
2018/19,2018-09-29,Inter,Cagliari,2,0,H,1,0,H,12,4,8,1,9,4,13,11,1,4,0,0
2018/19,2018-09-29,Juventus,Napoli,3,1,H,1,1,D,14,9,9,6,7,4,14,11,3,5,0,1
2018/19,2018-09-29,Roma,Lazio,3,1,H,1,0,H,10,11,7,5,8,9,11,10,3,1,0,0
2018/19,2018-09-30,Bologna,Udinese,2,1,H,1,1,D,11,10,6,2,3,4,7,12,2,4,0,0
2018/19,2018-09-30,Chievo,Torino,0,1,A,0,0,D,8,13,3,5,3,8,15,17,3,3,0,0
2018/19,2018-09-30,Fiorentina,Atalanta,2,0,H,0,0,D,6,11,4,4,5,6,12,10,3,3,0,0
2018/19,2018-09-30,Frosinone,Genoa,1,2,A,1,2,A,13,7,6,5,5,2,21,18,3,2,0,0
2018/19,2018-09-30,Parma,Empoli,1,0,H,1,0,H,7,10,3,6,2,12,13,8,2,3,0,0
2018/19,2018-09-30,Sassuolo,Milan,1,4,A,0,1,A,8,10,2,10,9,5,14,11,1,1,0,0
2018/19,2018-01-10,Sampdoria,Spal,2,1,H,1,1,D,16,10,9,4,6,5,13,18,3,3,0,0
2018/19,2018-05-10,Torino,Frosinone,3,2,H,1,0,H,15,8,10,4,2,4,16,17,3,3,0,0
2018/19,2018-06-10,Cagliari,Bologna,2,0,H,1,0,H,8,10,5,4,4,4,8,16,2,4,0,0
2018/19,2018-06-10,Empoli,Roma,0,2,A,0,1,A,11,7,4,4,4,3,13,10,2,1,0,0
2018/19,2018-06-10,Udinese,Juventus,0,2,A,0,2,A,5,13,4,7,4,8,14,13,3,1,0,0
2018/19,2018-07-10,Atalanta,Sampdoria,0,1,A,0,0,D,15,6,6,3,9,4,17,13,2,4,0,0
2018/19,2018-07-10,Genoa,Parma,1,3,A,1,3,A,20,7,13,5,9,7,9,9,1,1,0,0
2018/19,2018-07-10,Lazio,Fiorentina,1,0,H,1,0,H,11,10,5,6,5,6,18,10,5,3,0,0
2018/19,2018-07-10,Milan,Chievo,3,1,H,2,0,H,14,4,7,2,12,7,9,12,1,1,0,0
2018/19,2018-07-10,Napoli,Sassuolo,2,0,H,1,0,H,12,10,7,7,4,4,11,8,2,2,0,1
2018/19,2018-07-10,Spal,Inter,1,2,A,0,1,A,9,6,6,4,10,9,13,20,6,2,0,0
2018/19,2018-10-20,Juventus,Genoa,1,1,D,1,0,H,13,5,4,2,8,2,10,15,1,3,0,0
2018/19,2018-10-20,Roma,Spal,0,2,A,0,1,A,13,5,9,5,8,9,14,5,3,5,0,1
2018/19,2018-10-20,Udinese,Napoli,0,3,A,0,1,A,7,9,4,4,3,5,11,9,3,4,0,0
2018/19,2018-10-21,Bologna,Torino,2,2,D,0,1,A,6,12,3,8,3,4,9,21,2,2,0,0
2018/19,2018-10-21,Chievo,Atalanta,1,5,A,0,2,A,3,15,2,8,1,2,12,15,3,1,1,0
2018/19,2018-10-21,Fiorentina,Cagliari,1,1,D,0,0,D,7,8,3,5,6,7,13,19,0,2,0,0
2018/19,2018-10-21,Frosinone,Empoli,3,3,D,1,1,D,5,15,4,10,6,8,13,16,2,3,0,0
2018/19,2018-10-21,Inter,Milan,1,0,H,0,0,D,14,9,7,2,9,4,13,7,2,5,0,0
2018/19,2018-10-21,Parma,Lazio,0,2,A,0,0,D,3,15,1,9,2,8,5,11,2,3,0,0
2018/19,2018-10-22,Sampdoria,Sassuolo,0,0,D,0,0,D,7,7,2,2,4,3,10,18,2,3,0,0
2018/19,2018-10-27,Atalanta,Parma,3,0,H,0,0,D,21,9,14,5,6,6,6,8,0,2,0,0
2018/19,2018-10-27,Empoli,Juventus,1,2,A,1,0,H,6,12,4,7,6,10,13,17,2,3,0,0
2018/19,2018-10-27,Torino,Fiorentina,1,1,D,1,1,D,12,8,4,5,4,5,13,20,2,4,0,0
2018/19,2018-10-28,Cagliari,Chievo,2,1,H,1,0,H,12,12,4,5,8,2,16,15,1,6,0,0
2018/19,2018-10-28,Genoa,Udinese,2,2,D,1,0,H,11,11,5,8,4,8,17,18,5,4,1,0
2018/19,2018-10-28,Milan,Sampdoria,3,2,H,2,2,D,8,3,7,2,5,1,11,9,3,2,0,0
2018/19,2018-10-28,Napoli,Roma,1,1,D,0,1,A,18,7,6,5,17,3,7,6,0,5,0,0
2018/19,2018-10-28,Sassuolo,Bologna,2,2,D,1,1,D,11,10,6,6,9,5,20,19,2,3,0,0
2018/19,2018-10-28,Spal,Frosinone,0,3,A,0,1,A,10,5,5,4,9,1,15,11,3,6,0,0
2018/19,2018-10-29,Lazio,Inter,0,3,A,0,2,A,11,13,4,7,7,6,14,10,3,3,0,0
2018/19,2018-10-31,Milan,Genoa,2,1,H,1,0,H,19,7,10,2,7,2,11,17,2,2,0,0
2018/19,2018-02-11,Napoli,Empoli,5,1,H,2,0,H,19,8,13,4,0,7,8,7,0,2,0,0
2018/19,2018-03-11,Fiorentina,Roma,1,1,D,1,0,H,11,11,3,6,3,6,9,20,3,3,0,0
2018/19,2018-03-11,Inter,Genoa,5,0,H,2,0,H,17,8,10,3,11,6,7,15,2,3,0,0
2018/19,2018-03-11,Juventus,Cagliari,3,1,H,2,1,H,11,4,5,3,5,4,10,15,1,3,0,0
2018/19,2018-04-11,Bologna,Atalanta,1,2,A,1,0,H,9,12,5,6,1,4,7,12,1,2,0,0
2018/19,2018-04-11,Chievo,Sassuolo,0,2,A,0,1,A,1,8,1,4,3,2,20,16,5,2,1,0
2018/19,2018-04-11,Lazio,Spal,4,1,H,2,1,H,18,5,11,3,8,4,7,8,1,3,0,0
2018/19,2018-04-11,Parma,Frosinone,0,0,D,0,0,D,9,9,1,1,3,7,14,15,1,4,1,0
2018/19,2018-04-11,Sampdoria,Torino,1,4,A,0,2,A,10,15,4,8,0,2,13,25,2,2,0,0
2018/19,2018-04-11,Udinese,Milan,0,1,A,0,0,D,11,15,4,9,4,7,11,13,3,3,1,0
2018/19,2018-09-11,Frosinone,Fiorentina,1,1,D,0,0,D,5,16,3,10,4,5,8,12,3,0,0,0
2018/19,2018-10-11,Genoa,Napoli,1,2,A,1,0,H,8,13,3,7,2,7,15,6,4,2,0,0
2018/19,2018-10-11,Spal,Cagliari,2,2,D,1,0,H,8,11,4,3,1,6,13,15,2,4,0,0
2018/19,2018-10-11,Torino,Parma,1,2,A,1,2,A,12,11,4,7,7,7,14,17,2,4,0,0
2018/19,2018-11-11,Atalanta,Inter,4,1,H,1,0,H,16,6,10,2,9,6,11,13,3,5,0,1
2018/19,2018-11-11,Chievo,Bologna,2,2,D,2,1,H,12,12,6,6,5,6,15,18,3,3,0,0
2018/19,2018-11-11,Empoli,Udinese,2,1,H,1,0,H,9,22,5,9,4,13,6,11,2,2,0,0
2018/19,2018-11-11,Milan,Juventus,0,2,A,0,1,A,5,12,2,8,2,5,16,9,3,1,1,0
2018/19,2018-11-11,Roma,Sampdoria,4,1,H,1,0,H,10,4,6,3,7,7,8,10,1,1,0,0
2018/19,2018-11-11,Sassuolo,Lazio,1,1,D,1,1,D,9,7,4,3,2,6,15,21,4,3,0,0
2018/19,2018-11-24,Inter,Frosinone,3,0,H,1,0,H,25,5,14,4,11,0,11,11,1,3,0,0
2018/19,2018-11-24,Juventus,Spal,2,0,H,1,0,H,12,8,8,1,6,3,20,11,1,3,0,0
2018/19,2018-11-24,Udinese,Roma,1,0,H,0,0,D,8,23,3,9,0,12,6,10,2,0,0,0
2018/19,2018-11-25,Bologna,Fiorentina,0,0,D,0,0,D,8,11,4,6,4,9,11,21,3,1,0,0
2018/19,2018-11-25,Empoli,Atalanta,3,2,H,1,2,A,12,8,8,5,7,3,12,9,2,2,0,1
2018/19,2018-11-25,Genoa,Sampdoria,1,1,D,1,1,D,10,6,5,2,7,6,17,15,2,1,0,0
2018/19,2018-11-25,Lazio,Milan,1,1,D,0,0,D,16,9,6,4,9,4,10,4,1,1,0,0
2018/19,2018-11-25,Napoli,Chievo,0,0,D,0,0,D,17,7,10,3,20,2,11,13,2,2,0,0
2018/19,2018-11-25,Parma,Sassuolo,2,1,H,2,1,H,10,12,4,5,2,3,14,14,3,4,0,0
2018/19,2018-11-26,Cagliari,Torino,0,0,D,0,0,D,3,8,1,5,3,4,12,13,2,0,0,0
2018/19,2018-01-12,Fiorentina,Juventus,0,3,A,0,1,A,12,9,7,6,4,9,14,8,6,3,0,0
2018/19,2018-01-12,Sampdoria,Bologna,4,1,H,3,1,H,8,8,6,4,1,4,14,10,3,3,0,0
2018/19,2018-01-12,Spal,Empoli,2,2,D,1,2,A,9,13,5,8,4,9,14,14,3,3,1,0
2018/19,2018-02-12,Chievo,Lazio,1,1,D,1,0,H,5,19,2,7,4,6,11,11,4,2,0,0
2018/19,2018-02-12,Frosinone,Cagliari,1,1,D,1,0,H,25,18,11,7,5,1,13,15,1,7,0,1
2018/19,2018-02-12,Milan,Parma,2,1,H,0,0,D,19,7,6,1,8,8,9,15,2,2,0,0
2018/19,2018-02-12,Roma,Inter,2,2,D,0,1,A,15,16,6,7,4,7,11,13,1,1,0,0
2018/19,2018-02-12,Sassuolo,Udinese,0,0,D,0,0,D,17,3,3,1,13,2,13,16,3,2,0,0
2018/19,2018-02-12,Torino,Genoa,2,1,H,2,1,H,23,8,10,2,5,5,14,20,3,4,0,1
2018/19,2018-03-12,Atalanta,Napoli,1,2,A,0,1,A,9,9,3,5,12,6,8,7,1,2,0,0
2018/19,2018-07-12,Juventus,Inter,1,0,H,0,0,D,14,8,6,4,10,8,13,16,2,2,0,0
2018/19,2018-08-12,Cagliari,Roma,2,2,D,0,2,A,10,14,5,7,7,5,17,12,3,1,2,0
2018/19,2018-08-12,Lazio,Sampdoria,2,2,D,0,1,A,20,4,11,3,10,6,13,11,3,6,0,1
2018/19,2018-08-12,Napoli,Frosinone,4,0,H,2,0,H,18,6,10,2,9,3,6,10,1,2,0,0
2018/19,2018-09-12,Empoli,Bologna,2,1,H,1,1,D,9,14,5,8,4,8,6,8,2,2,0,0
2018/19,2018-09-12,Genoa,Spal,1,1,D,1,1,D,6,16,3,7,1,6,9,10,1,5,1,0
2018/19,2018-09-12,Milan,Torino,0,0,D,0,0,D,11,10,4,4,11,3,10,16,2,3,0,0
2018/19,2018-09-12,Parma,Chievo,1,1,D,0,0,D,12,7,7,1,8,2,17,18,4,4,0,1
2018/19,2018-09-12,Sassuolo,Fiorentina,3,3,D,0,0,D,11,11,7,6,6,10,12,12,4,5,1,1
2018/19,2018-09-12,Udinese,Atalanta,1,3,A,1,1,D,5,12,2,4,2,7,17,6,1,1,0,0
2018/19,2018-12-15,Inter,Udinese,1,0,H,0,0,D,15,7,4,1,10,0,11,8,3,1,0,0
2018/19,2018-12-15,Torino,Juventus,0,1,A,0,0,D,5,7,3,4,7,5,17,13,2,4,0,0
2018/19,2018-12-16,Cagliari,Napoli,0,1,A,0,0,D,6,13,2,5,2,10,15,9,2,2,0,0
2018/19,2018-12-16,Fiorentina,Empoli,3,1,H,1,1,D,15,8,9,4,2,3,20,18,2,1,0,0
2018/19,2018-12-16,Frosinone,Sassuolo,0,2,A,0,1,A,9,13,3,3,6,5,18,10,3,2,0,0
2018/19,2018-12-16,Roma,Genoa,3,2,H,2,2,D,14,11,7,8,6,4,10,15,2,2,0,0
2018/19,2018-12-16,Sampdoria,Parma,2,0,H,0,0,D,12,2,10,0,8,4,10,7,2,1,0,0
2018/19,2018-12-16,Spal,Chievo,0,0,D,0,0,D,10,8,3,6,6,4,14,18,2,4,0,0
2018/19,2018-12-17,Atalanta,Lazio,1,0,H,1,0,H,4,11,2,3,7,7,10,17,2,4,0,0
2018/19,2018-12-18,Bologna,Milan,0,0,D,0,0,D,7,11,6,4,2,1,12,12,2,5,0,1
2018/19,2018-12-22,Chievo,Inter,1,1,D,0,1,A,6,9,3,3,5,7,10,10,3,2,0,0
2018/19,2018-12-22,Empoli,Sampdoria,2,4,A,1,1,D,6,15,3,12,8,5,14,9,3,4,0,0
2018/19,2018-12-22,Genoa,Atalanta,3,1,H,1,0,H,15,10,7,6,9,6,13,13,3,2,0,2
2018/19,2018-12-22,Juventus,Roma,1,0,H,1,0,H,15,4,7,4,13,2,9,12,0,3,0,0
2018/19,2018-12-22,Lazio,Cagliari,3,1,H,2,0,H,15,9,10,5,7,5,16,9,2,1,0,0
2018/19,2018-12-22,Milan,Fiorentina,0,1,A,0,0,D,11,7,7,1,9,7,10,18,3,4,0,0
2018/19,2018-12-22,Napoli,Spal,1,0,H,1,0,H,15,10,8,6,3,5,13,8,2,2,0,0
2018/19,2018-12-22,Parma,Bologna,0,0,D,0,0,D,7,5,1,2,4,2,8,9,3,3,0,0
2018/19,2018-12-22,Sassuolo,Torino,1,1,D,0,0,D,11,4,6,3,12,2,12,15,2,3,0,0
2018/19,2018-12-22,Udinese,Frosinone,1,1,D,1,0,H,9,10,1,6,2,5,11,16,2,4,0,0
2018/19,2018-12-26,Atalanta,Juventus,2,2,D,1,1,D,10,10,6,3,5,5,17,16,4,4,0,1
2018/19,2018-12-26,Bologna,Lazio,0,2,A,0,1,A,6,11,3,7,1,7,15,18,2,0,0,0
2018/19,2018-12-26,Cagliari,Genoa,1,0,H,1,0,H,12,10,7,4,4,4,8,9,3,3,0,0
2018/19,2018-12-26,Fiorentina,Parma,0,1,A,0,1,A,16,3,7,2,9,2,15,15,4,4,1,0
2018/19,2018-12-26,Frosinone,Milan,0,0,D,0,0,D,11,16,5,8,3,6,10,12,2,1,0,0
2018/19,2018-12-26,Inter,Napoli,1,0,H,0,0,D,9,9,5,4,5,0,12,8,3,4,0,2
2018/19,2018-12-26,Roma,Sassuolo,3,1,H,2,0,H,16,8,10,3,8,5,15,16,1,1,0,0
2018/19,2018-12-26,Sampdoria,Chievo,2,0,H,0,0,D,10,7,6,1,4,1,22,19,2,1,0,0
2018/19,2018-12-26,Spal,Udinese,0,0,D,0,0,D,7,3,4,1,7,2,10,14,1,2,0,0
2018/19,2018-12-26,Torino,Empoli,3,0,H,1,0,H,13,5,10,1,5,1,9,9,1,3,0,1
2018/19,2018-12-29,Chievo,Frosinone,1,0,H,0,0,D,9,12,3,4,4,2,16,20,4,6,0,1
2018/19,2018-12-29,Empoli,Inter,0,1,A,0,0,D,7,7,3,6,4,6,14,4,1,1,0,0
2018/19,2018-12-29,Genoa,Fiorentina,0,0,D,0,0,D,7,8,3,6,7,3,21,8,2,1,0,0
2018/19,2018-12-29,Juventus,Sampdoria,2,1,H,1,1,D,15,7,8,3,6,3,13,16,2,2,0,0
2018/19,2018-12-29,Lazio,Torino,1,1,D,0,1,A,10,7,5,6,7,3,20,22,4,4,1,1
2018/19,2018-12-29,Milan,Spal,2,1,H,1,1,D,11,9,6,4,11,2,15,10,4,2,1,0
2018/19,2018-12-29,Napoli,Bologna,3,2,H,1,1,D,14,10,9,4,6,5,14,10,2,2,0,0
2018/19,2018-12-29,Parma,Roma,0,2,A,0,0,D,3,19,2,8,2,7,7,11,1,1,0,0
2018/19,2018-12-29,Sassuolo,Atalanta,2,6,A,0,2,A,13,13,8,9,1,8,10,10,1,2,0,0
2018/19,2018-12-29,Udinese,Cagliari,2,0,H,1,0,H,19,4,7,1,6,6,11,15,3,2,1,1
2018/19,2019-01-19,Inter,Sassuolo,0,0,D,0,0,D,8,11,4,6,11,0,16,16,1,3,0,0
2018/19,2019-01-19,Roma,Torino,3,2,H,2,0,H,11,8,9,3,6,3,17,17,2,3,0,0
2018/19,2019-01-19,Udinese,Parma,1,2,A,0,1,A,17,7,9,4,8,2,17,15,3,1,0,0
2018/19,2019-01-20,Cagliari,Empoli,2,2,D,1,0,H,13,9,3,4,4,7,11,10,0,0,0,0
2018/19,2019-01-20,Fiorentina,Sampdoria,3,3,D,1,1,D,8,9,4,5,4,7,15,22,6,4,1,0
2018/19,2019-01-20,Frosinone,Atalanta,0,5,A,0,2,A,5,14,3,8,4,8,12,11,2,0,0,0
2018/19,2019-01-20,Napoli,Lazio,2,1,H,2,0,H,17,13,13,9,7,8,6,12,1,5,0,1
2018/19,2019-01-20,Spal,Bologna,1,1,D,0,1,A,13,12,9,6,7,7,13,18,2,3,0,0
2018/19,2019-01-21,Genoa,Milan,0,2,A,0,0,D,13,9,7,7,5,6,14,17,3,3,0,0
2018/19,2019-01-21,Juventus,Chievo,3,0,H,2,0,H,19,7,11,3,12,5,10,7,1,2,0,0
2018/19,2019-01-26,Milan,Napoli,0,0,D,0,0,D,12,14,7,8,6,8,7,11,1,3,0,1
2018/19,2019-01-26,Sampdoria,Udinese,4,0,H,1,0,H,14,6,9,0,1,1,14,13,2,4,0,0
2018/19,2019-01-26,Sassuolo,Cagliari,3,0,H,2,0,H,11,7,9,3,4,12,14,17,1,1,0,0
2018/19,2019-01-27,Atalanta,Roma,3,3,D,1,3,A,14,7,6,5,9,2,7,13,0,3,0,0
2018/19,2019-01-27,Bologna,Frosinone,0,4,A,0,2,A,8,4,2,4,9,2,15,13,3,4,1,0
2018/19,2019-01-27,Chievo,Fiorentina,3,4,A,1,2,A,14,11,8,7,7,5,19,18,3,1,0,1
2018/19,2019-01-27,Lazio,Juventus,1,2,A,0,0,D,11,4,5,3,8,1,11,13,2,5,0,0
2018/19,2019-01-27,Parma,Spal,2,3,A,1,0,H,9,15,5,6,1,10,9,13,2,4,0,0
2018/19,2019-01-27,Torino,Inter,1,0,H,1,0,H,7,9,4,4,6,7,19,12,3,3,0,1
2018/19,2019-01-28,Empoli,Genoa,1,3,A,0,1,A,13,12,7,7,1,3,8,7,1,2,0,0
2018/19,2019-02-02,Empoli,Chievo,2,2,D,1,2,A,11,10,9,4,10,6,9,12,0,2,0,0
2018/19,2019-02-02,Juventus,Parma,3,3,D,1,0,H,18,11,9,5,12,4,6,11,1,2,0,0
2018/19,2019-02-02,Napoli,Sampdoria,3,0,H,2,0,H,18,8,14,2,5,3,4,12,0,3,0,0
2018/19,2019-03-02,Genoa,Sassuolo,1,1,D,1,1,D,4,11,2,8,4,6,11,15,1,3,0,0
2018/19,2019-03-02,Inter,Bologna,0,1,A,0,1,A,12,8,3,7,6,7,13,17,1,2,0,0
2018/19,2019-03-02,Roma,Milan,1,1,D,0,1,A,11,6,9,5,10,2,15,9,3,4,0,0
2018/19,2019-03-02,Spal,Torino,0,0,D,0,0,D,8,5,1,1,11,6,24,27,5,5,0,1
2018/19,2019-03-02,Udinese,Fiorentina,1,1,D,0,0,D,7,9,2,4,1,10,13,14,3,3,0,0
2018/19,2019-04-02,Cagliari,Atalanta,0,1,A,0,0,D,8,10,2,6,2,4,18,11,0,2,0,0
2018/19,2019-04-02,Frosinone,Lazio,0,1,A,0,1,A,9,11,4,5,2,2,8,14,1,5,0,0
2018/19,2019-07-02,Lazio,Empoli,1,0,H,1,0,H,8,3,4,1,3,2,13,8,1,1,0,0
2018/19,2019-08-02,Chievo,Roma,0,3,A,0,2,A,11,11,6,9,7,7,6,9,1,2,0,0
2018/19,2019-09-02,Fiorentina,Napoli,0,0,D,0,0,D,10,12,4,4,5,5,9,17,2,4,0,0
2018/19,2019-09-02,Parma,Inter,0,1,A,0,0,D,6,13,2,7,2,10,17,12,2,2,0,0
2018/19,2019-10-02,Atalanta,Spal,2,1,H,0,1,A,8,5,5,3,9,4,14,12,1,3,0,0
2018/19,2019-10-02,Bologna,Genoa,1,1,D,1,1,D,7,9,4,6,13,3,17,13,2,2,0,0
2018/19,2019-10-02,Milan,Cagliari,3,0,H,2,0,H,17,7,10,3,2,5,12,11,0,1,0,0
2018/19,2019-10-02,Sampdoria,Frosinone,0,1,A,0,1,A,11,3,7,1,9,2,10,21,3,3,0,0
2018/19,2019-10-02,Sassuolo,Juventus,0,3,A,0,1,A,9,10,2,5,8,4,17,8,0,0,0,0
2018/19,2019-10-02,Torino,Udinese,1,0,H,1,0,H,12,10,7,6,9,2,21,21,2,4,0,1
2018/19,2019-02-15,Juventus,Frosinone,3,0,H,2,0,H,11,7,8,1,5,7,13,19,2,3,0,0
2018/19,2019-02-16,Atalanta,Milan,1,3,A,1,1,D,12,6,5,3,5,2,10,9,1,2,0,0
2018/19,2019-02-16,Cagliari,Parma,2,1,H,0,1,A,12,6,3,3,1,4,21,11,5,1,1,0
2018/19,2019-02-17,Empoli,Sassuolo,3,0,H,2,0,H,7,5,6,2,3,3,11,10,1,3,0,0
2018/19,2019-02-17,Genoa,Lazio,2,1,H,0,1,A,14,6,6,6,7,3,12,12,3,2,0,0
2018/19,2019-02-17,Inter,Sampdoria,2,1,H,0,0,D,14,6,7,2,9,5,10,11,3,1,0,0
2018/19,2019-02-17,Napoli,Torino,0,0,D,0,0,D,20,6,10,1,15,4,18,13,5,3,0,0
2018/19,2019-02-17,Spal,Fiorentina,1,4,A,1,1,D,6,15,4,9,3,10,14,14,3,4,0,0
2018/19,2019-02-17,Udinese,Chievo,1,0,H,0,0,D,11,13,7,9,6,4,11,21,5,4,0,0
2018/19,2019-02-18,Roma,Bologna,2,1,H,0,0,D,9,14,4,10,9,7,15,15,3,4,0,0
2018/19,2019-02-22,Milan,Empoli,3,0,H,0,0,D,10,4,7,1,6,2,13,9,1,1,0,0
2018/19,2019-02-23,Frosinone,Roma,2,3,A,1,2,A,9,7,5,5,4,8,18,11,2,2,0,0
2018/19,2019-02-23,Torino,Atalanta,2,0,H,1,0,H,11,9,7,4,4,4,17,18,2,1,0,0
2018/19,2019-02-24,Bologna,Juventus,0,1,A,0,0,D,13,5,4,4,4,5,12,17,2,2,0,0
2018/19,2019-02-24,Chievo,Genoa,0,0,D,0,0,D,8,6,5,2,4,6,20,22,2,3,0,0
2018/19,2019-02-24,Fiorentina,Inter,3,3,D,1,2,A,10,7,2,6,9,6,13,15,2,4,0,0
2018/19,2019-02-24,Parma,Napoli,0,4,A,0,2,A,8,14,2,5,5,2,13,7,2,1,0,0
2018/19,2019-02-24,Sampdoria,Cagliari,1,0,H,0,0,D,9,8,6,1,3,5,9,17,1,2,0,0
2018/19,2019-02-24,Sassuolo,Spal,1,1,D,1,0,H,6,5,2,3,3,5,18,14,4,1,1,0
2018/19,2019-01-03,Cagliari,Inter,2,1,H,2,1,H,12,19,5,7,1,5,12,8,5,3,0,0
2018/19,2019-02-03,Empoli,Parma,3,3,D,1,2,A,13,7,9,7,8,2,10,17,1,3,0,0
2018/19,2019-02-03,Lazio,Roma,3,0,H,1,0,H,6,7,4,3,5,7,13,15,4,5,0,1
2018/19,2019-02-03,Milan,Sassuolo,1,0,H,1,0,H,7,11,4,6,6,6,20,9,3,0,0,1
2018/19,2019-03-03,Atalanta,Fiorentina,3,1,H,2,1,H,17,7,10,4,8,5,9,16,4,2,0,0
2018/19,2019-03-03,Genoa,Frosinone,0,0,D,0,0,D,10,3,6,0,8,2,15,16,2,4,0,1
2018/19,2019-03-03,Napoli,Juventus,1,2,A,0,2,A,13,4,5,3,12,4,10,14,3,6,1,1
2018/19,2019-03-03,Spal,Sampdoria,1,2,A,0,2,A,8,14,2,10,5,4,10,14,2,3,1,0
2018/19,2019-03-03,Torino,Chievo,3,0,H,0,0,D,9,9,6,5,7,4,10,18,1,4,0,0
2018/19,2019-03-03,Udinese,Bologna,2,1,H,1,1,D,11,11,6,9,6,6,21,20,3,3,0,0
2018/19,2019-08-03,Juventus,Udinese,4,1,H,2,0,H,15,4,6,2,5,0,7,9,0,3,0,0
2018/19,2019-09-03,Chievo,Milan,1,2,A,1,1,D,5,9,1,3,4,1,20,13,3,1,0,0
2018/19,2019-09-03,Parma,Genoa,1,0,H,0,0,D,8,8,4,1,4,5,12,12,2,1,0,0
2018/19,2019-10-03,Bologna,Cagliari,2,0,H,1,0,H,17,7,8,6,8,3,16,21,0,0,0,0
2018/19,2019-10-03,Fiorentina,Lazio,1,1,D,0,1,A,7,7,1,6,4,7,8,14,3,1,0,0
2018/19,2019-10-03,Frosinone,Torino,1,2,A,1,0,H,9,10,5,7,3,3,14,21,2,4,0,0
2018/19,2019-10-03,Inter,Spal,2,0,H,0,0,D,10,2,4,1,4,7,17,17,3,5,0,0
2018/19,2019-10-03,Sampdoria,Atalanta,1,2,A,0,0,D,11,13,6,6,4,7,13,10,2,2,0,0
2018/19,2019-10-03,Sassuolo,Napoli,1,1,D,0,0,D,7,9,1,4,3,5,11,10,3,2,0,0
2018/19,2019-11-03,Roma,Empoli,2,1,H,2,1,H,7,4,2,2,5,3,12,9,4,1,1,0
2018/19,2019-03-15,Cagliari,Fiorentina,2,1,H,0,0,D,10,6,6,4,4,4,22,13,3,2,0,0
2018/19,2019-03-16,Sassuolo,Sampdoria,3,5,A,1,3,A,12,17,5,11,6,5,9,12,1,1,0,0
2018/19,2019-03-16,Spal,Roma,2,1,H,1,0,H,10,10,6,5,3,5,12,19,4,5,0,0
2018/19,2019-03-16,Torino,Bologna,2,3,A,1,2,A,16,8,7,6,4,5,15,16,5,4,1,1
2018/19,2019-03-17,Atalanta,Chievo,1,1,D,0,1,A,11,6,6,3,10,1,12,24,0,0,0,0
2018/19,2019-03-17,Empoli,Frosinone,2,1,H,2,0,H,8,9,5,3,2,2,16,15,4,2,0,0
2018/19,2019-03-17,Genoa,Juventus,2,0,H,0,0,D,10,3,5,0,6,6,12,11,2,3,0,0
2018/19,2019-03-17,Lazio,Parma,4,1,H,4,0,H,14,4,8,2,6,5,10,10,0,2,0,0
2018/19,2019-03-17,Milan,Inter,2,3,A,0,1,A,9,10,7,6,7,4,19,11,4,3,0,0
2018/19,2019-03-17,Napoli,Udinese,4,2,H,2,2,D,13,8,5,3,5,2,4,7,1,1,0,0
2018/19,2019-03-29,Chievo,Cagliari,0,3,A,0,3,A,10,9,8,3,5,5,13,15,6,3,1,0
2018/19,2019-03-30,Juventus,Empoli,1,0,H,0,0,D,14,3,6,0,5,4,16,11,0,0,0,0
2018/19,2019-03-30,Sampdoria,Milan,1,0,H,1,0,H,14,7,8,5,5,10,12,9,1,4,0,0
2018/19,2019-03-30,Udinese,Genoa,2,0,H,1,0,H,12,15,5,6,3,5,10,18,3,4,0,0
2018/19,2019-03-31,Bologna,Sassuolo,2,1,H,0,0,D,11,5,8,4,9,4,17,18,2,3,0,0
2018/19,2019-03-31,Fiorentina,Torino,1,1,D,1,1,D,16,6,8,2,7,5,15,8,0,2,0,0
2018/19,2019-03-31,Frosinone,Spal,0,1,A,0,1,A,19,5,9,3,8,3,19,14,3,3,0,0
2018/19,2019-03-31,Inter,Lazio,0,1,A,0,1,A,11,6,6,5,12,3,11,13,0,0,0,0
2018/19,2019-03-31,Parma,Atalanta,1,3,A,1,1,D,6,18,4,11,4,6,13,10,1,1,0,0
2018/19,2019-03-31,Roma,Napoli,1,4,A,1,1,D,11,12,5,10,4,7,14,14,4,2,0,0
2018/19,2019-02-04,Cagliari,Juventus,0,2,A,0,1,A,5,11,1,6,3,5,17,10,3,2,0,0
2018/19,2019-02-04,Milan,Udinese,1,1,D,1,0,H,12,7,9,3,7,5,13,11,0,0,0,0
2018/19,2019-03-04,Empoli,Napoli,2,1,H,1,1,D,13,11,9,5,8,2,13,5,2,2,0,0
2018/19,2019-03-04,Frosinone,Parma,3,2,H,2,1,H,14,10,5,6,3,3,14,19,3,4,0,0
2018/19,2019-03-04,Genoa,Inter,0,4,A,0,2,A,5,12,2,9,1,6,9,12,2,1,1,0
2018/19,2019-03-04,Roma,Fiorentina,2,2,D,1,1,D,12,10,6,5,4,6,15,15,3,4,0,0
2018/19,2019-03-04,Spal,Lazio,1,0,H,0,0,D,8,9,4,5,2,7,10,17,2,5,0,0
2018/19,2019-03-04,Torino,Sampdoria,2,1,H,2,0,H,14,6,6,3,6,3,13,12,3,3,0,0
2018/19,2019-04-04,Atalanta,Bologna,4,1,H,4,0,H,12,8,6,4,5,4,11,13,2,3,0,0
